"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-04","3.80",,"0.00",,"0.0","0.0","44","51","36",,"   30","   60","8.1","8.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-05","2.24",,"0.01",,"0.0","0.0","51","59","47",,"  240","  250","10.1","13.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-06","10.51",,"0.80",,"0.0","0.0","53","62","37",,"  320","  310","25.1","32.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-07","11.18",,"0.15",,"0.0","0.0","38","42","31",,"  320","  350","21.0","25.9","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-08","8.28",,"0.10",,"0.8","0.0","31","34","27",,"  330","  310","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-09","10.07",,"0.34",,"0.0","0.0","33","38","30",,"  260","   40","16.1","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-10","9.17",,"0.27",,"2.3","0.0","34","35","27",,"  240","  260","16.1","21.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-11","11.63",,"0.00",,"0.0","1.2","28","33","23",,"  260","  250","21.9","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-12","11.63",,"0.00",,"0.0","0.0","26","28","20",,"  320","  320","23.0","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-13","10.29",,"0.00",,"0.0","0.0","26","35","17",,"  260","  260","18.1","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-14","13.20",,"0.48",,"4.3","0.0","27","32","20",,"   20","   30","21.9","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-15","12.30",,"0.41",,"0.0","3.1","32","39","30",,"   20","   30","23.9","29.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-16","11.41",,"0.00",,"0.0","2.0","30","32","23",,"  270","  270","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-17","8.50",,"0.18",,"2.0","2.0","26","30","23",,"   10","  360","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-18","9.62",,"0.00",,"0.0","3.1","28","37","21",,"  280","  280","23.0","28.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-19","5.59",,"0.00",,"0.0","2.0","32","44","23",,"  220","  260","15.0","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-20","5.37",,"0.00",,"0.0","2.0","41","50","33",,"  230","  220","14.1","18.1",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-21","6.93",,"0.00",,"0.0","0.0","50","64","42",,"  200","  210","15.0","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-22","12.97",,"0.03",,"0.0","0.0","65","71","57",,"  220","  230","25.1","35.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-23","8.50",,"0.53",,"0.0","0.0","59","62","42",,"  320","  330","25.1","32.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-24","14.09",,"0.00",,"0.0","0.0","40","43","26",,"  310","  320","29.1","38.0",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-25","8.28",,"0.00",,"0.0","0.0","26","30","19",,"  290","  280","29.1","35.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-26","5.82",,"0.00",,"0.0","0.0","31","36","27",,"  260","  250","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-27","7.61",,"0.00",,"0.0","0.0","34","42","28",,"  270","  270","18.1","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-28","10.51",,"0.00",,"0.0","0.0","39","57","26",,"  240","  260","23.0","29.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-29","8.72",,"1.32",,"0.0","0.0","43","45","39",,"   40","  300","23.0","25.9","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-30","12.30",,"0.00",,"0.0","0.0","39","46","23",,"  320","  320","21.9","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-31","10.07",,"0.00",,"0.0","0.0","26","32","20",,"  270","  280","23.0","29.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-01","5.59",,"0.00",,"0.0","0.0","28","33","21",,"  270","  270","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-02","15.88",,"0.20",,"3.2","0.0","29","33","15",,"   10","  360","23.9","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-03","15.43",,"0.32",,"5.6","9.1","16","19","8",,"  360","  360","28.0","38.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-04","4.92",,"0.00",,"0.0","7.9","13","25","6",,"  200","  220","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-05","3.36",,"0.15",,"0.0","7.1","25","48","14",,"   20","  140","10.1","13.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-06","16.33",,"0.37",,"0.0","1.2","45","58","16",,"  270","  280","38.0","51.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-07","21.92",,"0.00",,"0.0","0.0","13","16","3",,"  270","  280","36.0","47.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-08","10.29",,"0.00",,"0.0","0.0","12","22","8",,"  250","  260","18.1","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-09","4.25",,"0.00",,"0.0","0.0","25","34","19",,"  350","  360","15.0","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-10","3.80",,"0.17",,"0.3","0.0","31","35","26",,"   30","   30","6.9","8.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-11","8.50",,"0.59",,"0.0","0.0","46","61","35",,"  230","  230","25.1","32.0","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-12","12.53",,"0.03",,"0.0","0.0","48","54","33",,"  260","  250","25.9","40.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-13","4.70",,"0.00",,"0.0","0.0","40","53","31",,"  210","  160","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-14","5.82",,"0.35",,"0.0","0.0","48","49","40",,"  220","  230","16.1","21.0","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-15","2.91",,"0.00",,"0.0","0.0","40","46","32",,"  130","  130","8.1","14.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-16","7.38",,"0.00",,"0.0","0.0","40","43","34",,"  320","  310","13.0","19.9","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-17","4.03",,"0.00",,"0.0","0.0","37","46","27",,"  220","  260","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-18","10.51",,"0.11",,"0.0","0.0","38","41","26",,"  280","  290","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-19","12.53",,"0.00",,"0.0","0.0","29","37","22",,"  250","  260","28.0","35.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-20","13.65",,"0.00",,"0.0","0.0","38","47","32",,"  270","  280","25.9","33.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-21","17.00",,"0.40",,"10.0","0.0","26","32","11",,"  360","  360","25.9","32.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-22","15.43",,"0.00",,"0.0","9.8","11","16","5",,"  350","  350","30.0","35.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-23","10.74",,"0.00",,"0.0","7.1","12","21","5",,"  260","  260","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-24","11.86",,"0.00",,"0.0","5.9","14","20","8",,"  300","  330","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-25","13.42",,"0.04",,"1.0","5.1","20","26","17",,"  200","  190","23.9","29.1","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-26","11.86",,"0.00",,"0.0","5.1","20","28","16",,"  290","  270","29.1","36.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-27","10.96",,"0.00",,"0.0","3.9","30","43","20",,"  270","  280","28.0","36.0",,,,,,"    1",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-28","10.29",,"0.00",,"0.0","1.2","18","20","12",,"  300","  330","19.9","29.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-29","10.74",,"0.05",,"0.7","1.2","17","22","12",,"  260","  260","21.9","28.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-30","6.49",,"0.00",,"0.0","1.2","19","28","10",,"  240","  270","13.0","15.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-31","8.05",,"0.00",,"0.0","1.2","28","39","22",,"  280","  280","14.1","18.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-01","2.46",,"0.00",,"0.0","0.0","36","44","28",,"  140","   80","13.0","21.9","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-02","5.59",,"0.01",,"0.0","0.0","39","55","28",,"  350","  310","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-03","11.41",,"0.90",,"7.7","1.2","36","42","24",,"  360","  350","19.9","21.9","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-04","4.47",,"0.00",,"0.0","7.1","27","35","18",,"   20","  330","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-05","9.62",,"1.44",,"4.6","9.8","32","34","29",,"  360","  300","23.0","32.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-06","9.40",,"0.00",,"0.0","9.1","28","31","21",,"  330","  340","21.9","28.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-07","10.51",,"0.00",,"0.0","7.9","26","32","22",,"  230","  230","17.0","21.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-08","5.82",,"0.00",,"0.0","7.9","25","29","19",,"  270","  260","13.0","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-09","4.70",,"0.09",,"1.2","7.1","24","29","17",,"  230","  280","12.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-10","10.51",,"0.00",,"0.0","9.1","24","29","20",,"  300","  310","18.1","28.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-11","10.96",,"0.00",,"0.0","9.1","21","26","16",,"  350","  310","17.0","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-12","8.95",,"0.00",,"0.0","7.9","18","25","7",,"  350","  350","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-13","18.34",,"1.35",,"9.4","9.8","27","35","22",,"   10","   10","30.0","36.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-14","17.22",,"0.22",,"2.5","18.1","35","40","28",,"  260","  260","36.0","45.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-15","11.86",,"0.37",,"2.8","15.0","34","37","26",,"  300","  310","30.0","38.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-16","12.53",,"0.00",,"0.0","16.1","26","30","19",,"  310","  300","25.9","38.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-17","6.71",,"0.00",,"0.0","16.1","24","33","15",,"  330","  300","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-18","7.16",,"0.16",,"1.8","16.1","31","40","27",,"  260","  260","28.0","40.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-19","4.70",,"0.24",,"0.0","15.0","35","43","25",,"  290","  290","15.0","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-20","4.92",,"0.02",,"0.0","13.0","41","49","33",,"  270","  270","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-21","6.93",,"0.11",,"0.0","9.8","38","45","35",,"  290","  290","23.9","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-22","10.51",,"0.00",,"0.0","9.1","40","52","31",,"  230","  230","25.9","33.1","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-23","4.25",,"0.00",,"0.0","3.9","45","54","33",,"  280","  280","25.1","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-24","15.21",,"0.00",,"0.0","1.2","40","42","27",,"  260","  270","30.0","40.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-25","10.74",,"0.00",,"0.0","0.0","29","35","24",,"  260","  280","23.0","33.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-26","10.51",,"0.03",,"0.3","0.0","28","34","17",,"  280","  290","23.9","32.0","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-27","12.53",,"0.00",,"0.0","0.0","24","34","13",,"  270","  270","30.0","40.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-28","8.05",,"0.00",,"0.0","0.0","17","25","9",,"  290","  290","23.0","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-01","4.03",,"0.00",,"0.0","0.0","26","40","17",,"  230","  240","13.0","17.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-02","6.26",,"0.00",,"0.0","0.0","36","41","31",,"  340","  300","16.1","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-03","14.09",,"0.01",,"0.2","0.0","26","33","16",,"  340","  330","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-04","6.49",,"0.00",,"0.0","0.0","20","30","12",,"  350","  350","15.0","18.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-05","6.93",,"0.00",,"0.0","0.0","31","40","25",,"   10","  360","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-06","10.29",,"0.00",,"0.0","0.0","24","31","15",,"   20","   20","23.9","29.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-07","11.18",,"0.00",,"0.0","0.0","30","38","26",,"   10","   10","16.1","18.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-08","8.50",,"0.00",,"0.0","0.0","43","59","34",,"  270","  270","21.0","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-09","12.08",,"0.00",,"0.0","0.0","43","47","37",,"  290","  280","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-10","7.61",,"0.00",,"0.0","0.0","43","54","37",,"  230","  250","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-11","7.38",,"0.00",,"0.0","0.0","51","67","38",,"  270","  280","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-12","7.61",,"0.26",,"0.0","0.0","52","59","31",,"  320","  300","31.1","40.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-13","23.26",,"0.00",,"0.0","0.0","30","31","19",,"  310","  300","33.1","44.1",,,,,,,"    1",,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-14","9.62",,"0.00",,"0.0","0.0","31","49","20",,"  200","  200","21.9","28.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-15","16.33",,"0.00",,"0.0","0.0","49","61","42",,"  260","  280","32.0","40.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-16","14.76",,"0.00",,"0.0","0.0","39","42","30",,"  350","  320","21.9","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-17","12.53",,"0.00",,"0.0","0.0","29","34","23",,"  360","  360","23.0","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-18","7.83",,"0.00",,"0.0","0.0","32","43","24",,"   30","   40","15.0","19.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-19","9.17",,"0.62",,"0.0","0.0","37","46","31",,"  100","   80","18.1","25.1","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-20","16.33",,"0.00",,"0.0","0.0","46","55","40",,"  250","  260","31.1","36.9","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-21","12.08",,"0.00",,"0.0","0.0","45","55","37",,"  270","  280","25.1","33.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-22","13.20",,"0.00",,"0.0","0.0","50","66","39",,"  270","  290","33.1","45.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-23","13.87",,"0.00",,"0.0","0.0","43","44","27",,"  340","  340","25.1","32.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-24","11.63",,"0.00",,"0.0","0.0","29","37","21",,"  340","  320","25.9","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-25","6.71",,"0.00",,"0.0","0.0","32","39","22",,"   20","  180","16.1","32.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-26","21.92",,"0.00",,"0.0","0.0","34","38","24",,"  320","  320","36.0","48.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-27","9.62",,"0.00",,"0.0","0.0","31","46","22",,"  200","  210","18.1","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-28","7.83",,"0.03",,"0.0","0.0","46","63","35",,"  230","  220","25.9","36.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-29","10.29",,"2.29",,"0.0","0.0","51","55","44",,"   30","   30","18.1","23.0","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-30","18.34",,"0.32",,"0.0","0.0","46","48","41",,"  360","   10","31.1","40.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-03-31","15.66",,"0.12",,"0.0","0.0","44","56","37",,"  340","  310","23.9","31.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-01","6.26",,"0.00",,"0.0","0.0","47","61","37",,"  360","  340","14.1","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-02","2.46",,"0.02",,"0.0","0.0","45","53","41",,"  190","  300","8.1","12.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-03","4.92",,"0.10",,"0.0","0.0","52","64","42",,"  110","  270","13.0","19.9","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-04","9.40",,"0.25",,"0.0","0.0","45","47","41",,"  330","   90","17.0","23.9",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-05","16.11",,"0.00",,"0.0","0.0","47","57","40",,"  270","  290","32.0","46.1","    1",,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-06","7.38",,"0.00",,"0.0","0.0","46","62","35",,"  300","  290","17.0","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-07","5.82",,"0.47",,"0.0","0.0","46","51","40",,"   90","   90","16.1","23.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-08","12.30",,"0.33",,"0.0","0.0","54","67","45",,"  250","  270","32.0","45.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-09","12.97",,"0.00",,"0.0","0.0","54","65","44",,"  320","  340","28.0","36.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-10","9.17",,"0.00",,"0.0","0.0","51","64","38",,"  140","  260","18.1","30.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-11","9.62",,"0.00",,"0.0","0.0","62","77","52",,"  320","  280","21.0","36.0",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-12","7.38",,"0.00",,"0.0","0.0","61","74","50",,"  160","  300","15.0","25.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-13","9.17",,"0.00",,"0.0","0.0","63","83","51",,"  230","  250","25.1","35.1",,,,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-04-14","14.99",,"0.00",,"0.0","0.0","70","80","62",,"  200","  190","30.0","38.0",,,,,,,,,,,,,,,,
